321.0	-15.6	38	0.2	56948.21
322.1	-16.1	132	1.0	57422.8811
321.3	-13.2	43	0.4	57951.4977
325.9	-20.6	42	0.4	56705.2909
323.6	-18.6	32	0.4	54762.3417
327.5	-18.2	26	1.0	54534.0251
329.1	-22.8	33	0.4	56662.2272
329.0	-22.0	53	0.3	55911.3629
330.1	-23.0	28	0.4	56860.5985
331.3	-23.5	27	0.8	56914.6389
331.4	-22.9	48	1.0	56179.2687
333.0	-22.3	48	0.2	56608.0962
328.4	-20.2	32	0.5	57532.7577
330.6	-20.1	35	0.7	57149.8516
330.0	-19.5	29	0.9	55691.6269
323.7	-15.9	48	0.2	54750.311
324.7	-16.6	34	0.4	57256.7852
324.2	-15.1	44	0.9	57759.39
323.9	-14.6	49	0.3	56645.1168
327.0	-17.0	54	0.2	54743.2828
323.6	-12.9	23	0.4	57016.9807
323.6	-12.7	35	0.4	56234.5296
329.2	-17.5	83	0.2	54445.21
329.5	-17.1	22	0.5	57205.4977
328.8	-16.3	31	0.3	58005.5438
329.8	-16.3	48	0.6	55396.6955
330.8	-17.5	22	0.6	54774.236
331.7	-16.3	56	0.2	55693.6493
330.5	-12.6	39	0.3	56567.3434
333.1	-13.4	32	0.6	55390.7688
316.7	-8.9	42	0.4	56610.328
317.1	-8.5	48	0.2	57265.3727
317.1	-7.4	37	0.2	55908.1491
318.0	-7.0	83	0.2	56103.57
319.4	-8.2	23	0.6	54176.0823
320.7	-9.3	30	0.3	56607.4771
320.3	-6.0	40	0.8	55043.3985
315.7	-4.4	41	0.3	57612.314
316.6	-3.3	32	1.0	57179.5295
318.7	-4.6	31	0.6	55531.9895
315.5	-0.3	46	0.5	55092.4098
317.3	-1.4	26	0.5	56193.6035
318.2	-1.2	92	0.2	55644.0354
322.9	-4.9	24	0.8	57711.9644
319.6	-2.0	33	0.3	55623.006
319.6	-0.4	38	0.9	55778.6962
321.5	-2.6	65	0.2	54784.2747
322.0	-0.6	75	0.3	55853.3724
322.0	-0.5	46	0.3	54514.8447
323.4	-8.9	41	0.3	55900.8844
326.7	-11.8	62	0.2	55926.2017
326.3	-10.5	42	0.5	58001.4422
325.7	-10.0	41	0.2	55206.1312
325.4	-8.3	44	0.3	54473.9289
323.4	-5.8	20	0.5	55062.3572
324.3	-6.4	35	0.4	56660.2333
326.8	-8.3	32	0.7	57618.5453
327.7	-7.6	44	0.5	58110.9486
329.3	-10.9	45	0.4	56662.3543
330.0	-12.0	33	0.3	55012.4938
332.1	-10.9	60	0.3	57491.9425
333.2	-10.8	47	0.4	55968.0996
328.2	-8.7	47	0.3	55904.1691
330.3	-8.4	44	0.4	56665.3111
328.1	-6.8	18	0.5	55516.2234
333.1	-6.8	27	0.5	55914.1061
324.6	-4.8	23	0.5	54863.2609
324.3	-4.5	67	0.2	55508.1148
326.6	-5.9	39	0.2	57733.1479
325.5	-3.6	40	0.5	57956.7031
327.5	-3.3	36	0.6	55563.2402
327.3	-1.7	38	0.5	57784.0558
328.5	-3.6	63	1.0	56563.3422
332.6	-6.3	41	0.3	55659.6897
328.7	-1.3	31	0.6	55846.3258
331.1	-1.7	47	0.4	56218.5885
333.4	-2.2	28	0.4	56715.0942
336.9	-24.0	40	0.5	55817.4895
334.7	-21.1	22	0.5	56208.4678
336.2	-21.3	47	0.9	55418.6728
334.2	-19.3	30	0.3	56913.4147
334.7	-19.3	47	0.3	55890.2171
338.3	-21.9	32	0.7	56261.3661
340.6	-23.3	30	0.6	55071.5211
342.3	-23.1	26	0.7	54780.0324
343.9	-24.9	47	0.4	56562.3624
344.1	-24.9	28	0.7	57755.346
344.8	-25.1	43	0.4	57748.9231
343.8	-24.0	29	0.6	54783.5161
343.6	-23.5	33	0.4	54591.0396
343.2	-23.4	44	0.5	55567.1656
343.6	-22.9	31	0.5	55512.5415
341.7	-21.6	28	0.6	57516.0549
340.1	-19.5	25	0.4	54624.8658
344.2	-21.7	43	0.3	57670.3918
345.7	-22.8	62	0.6	55390.9468
345.2	-22.5	38	0.3	57859.724
345.6	-21.8	29	0.6	54779.2884
345.7	-20.4	30	0.3	55817.6686
339.3	-18.9	39	0.2	55858.4312
335.0	-13.8	39	0.3	57603.5148
336.4	-13.8	25	0.7	57537.6955
337.4	-14.2	47	0.3	56320.1983
338.0	-13.5	49	0.6	54194.893
338.3	-13.4	39	0.5	55979.0598
339.1	-13.2	55	0.3	55119.3053
342.3	-19.2	38	0.4	56593.3909
344.0	-19.2	35	0.9	54413.3623
343.9	-18.2	40	0.7	56155.2871
342.0	-15.5	42	0.4	57536.8603
342.0	-15.3	36	0.3	54521.0785
341.1	-14.6	83	0.2	57467.856
343.6	-16.0	74	0.2	56466.7553
343.1	-15.4	72	0.5	55839.1083
343.5	-15.4	48	0.4	55290.9625
345.3	-16.1	26	0.5	56299.0392
344.4	-15.6	34	0.3	55539.0322
345.9	-15.5	39	0.9	58059.057
344.0	-14.0	27	0.8	57362.122
346.5	-25.6	79	0.1	55133.3718
346.6	-23.5	76	0.4	54717.7804
348.9	-23.9	26	0.8	58079.3467
350.7	-24.2	34	0.2	54845.2352
351.5	-24.7	38	0.4	55837.1544
349.9	-22.4	31	0.5	55910.3495
352.4	-22.8	41	0.7	55639.0852
349.4	-21.7	31	0.3	56731.7601
354.2	-26.1	66	0.4	56301.3051
355.4	-22.1	27	0.7	55153.0744
354.4	-21.3	58	0.2	56119.6487
354.8	-21.5	33	0.5	54997.9559
358.4	-23.4	33	0.5	55918.1746
348.1	-18.6	39	0.7	55140.1275
347.0	-18.5	94	0.4	55691.9521
351.3	-18.9	61	0.2	54476.0636
352.3	-19.1	48	0.3	57211.7492
349.7	-18.1	61	0.2	56341.0842
349.7	-17.7	60	0.2	55910.3097
352.4	-18.8	64	0.2	55532.2418
352.4	-18.0	47	0.2	57520.7965
352.5	-17.6	24	0.9	58072.2603
346.0	-16.0	80	0.2	55559.0871
346.7	-15.6	66	0.1	55642.0334
346.1	-14.2	32	0.5	56319.2225
349.5	-16.1	40	0.5	56869.4868
350.7	-15.7	30	0.6	54551.2387
350.6	-14.9	54	0.8	54901.1981
351.9	-14.5	79	0.3	56299.0226
353.0	-18.0	26	0.6	55256.9204
353.0	-17.6	61	0.5	54752.3479
353.5	-17.6	32	0.5	55809.2236
356.2	-17.7	61	0.3	57496.7761
356.9	-20.3	44	0.5	54752.2084
360.0	-20.2	41	0.4	56696.1574
358.1	-18.4	38	0.4	54908.8432
356.1	-16.3	40	0.7	54459.106
356.1	-16.0	64	0.3	57398.1011
353.3	-15.1	28	0.9	54450.0201
353.9	-14.5	50	0.4	54795.0356
357.6	-17.3	27	0.8	57151.7421
358.1	-15.9	40	0.4	55978.9173
359.1	-16.6	71	0.9	55479.1348
356.9	-15.0	25	0.4	54797.3361
357.6	-14.6	43	0.4	54557.1681
359.0	-14.7	24	0.5	54565.0615
334.5	-12.1	40	0.5	56679.1692
334.5	-12.0	37	0.3	56685.2164
333.7	-11.4	35	0.6	57198.7364
334.1	-10.9	56	0.2	54888.9751
336.7	-9.9	96	0.3	56131.5028
338.1	-10.9	36	0.3	56179.5861
338.4	-9.2	70	0.3	55755.8709
339.4	-8.0	35	0.3	55891.1504
339.1	-7.1	73	0.2	57028.1186
340.7	-12.9	42	0.4	56918.5776
339.9	-12.0	30	0.6	54548.7839
341.1	-13.3	36	0.3	58068.1679
341.4	-13.3	39	0.5	55882.4233
341.5	-11.7	33	0.5	57220.8479
342.9	-12.9	90	0.3	54631.509
345.1	-13.0	42	0.4	56749.0258
344.3	-11.0	50	0.3	55435.3021
341.7	-9.7	40	0.3	56301.0636
341.4	-8.7	63	0.3	56284.2497
345.2	-9.0	86	0.2	55724.5461
343.8	-7.5	56	0.7	55950.0585
335.9	-5.9	31	0.6	55153.1259
334.1	-3.6	68	0.4	55363.3979
334.7	-4.0	18	0.7	57458.8004
337.1	-6.1	39	0.3	55921.9001
333.8	-1.3	42	0.5	54784.4578
336.3	-1.5	47	0.3	56419.7558
338.0	-3.2	34	0.7	54528.1088
337.8	-0.6	34	0.3	57427.9801
338.7	-0.8	47	0.5	55192.1175
338.9	-0.2	37	0.4	55888.3906
341.5	-4.3	38	0.5	56576.2588
343.2	-4.2	45	0.4	57825.9228
345.3	-4.3	68	0.2	54885.1669
341.4	-0.9	52	0.4	56677.075
341.9	-1.7	39	0.4	55874.5413
341.9	-0.1	29	0.6	56720.0488
343.8	-2.1	35	0.9	57064.2979
343.3	-1.2	36	0.4	55778.463
346.6	-13.1	40	0.4	56209.3441
346.6	-12.2	35	0.5	56777.7694
349.1	-13.3	78	0.3	54621.0455
347.6	-11.9	37	0.4	56861.6716
350.3	-13.0	42	0.3	55723.79
352.5	-12.9	60	0.2	58051.2796
346.3	-9.9	23	0.8	55199.3048
346.4	-7.3	55	0.2	55560.183
349.2	-7.8	31	0.9	57965.4112
350.0	-9.0	40	0.5	57812.108
350.7	-8.0	42	0.4	55959.0606
353.0	-12.5	53	0.2	56521.6497
355.6	-11.9	54	0.4	54736.3183
357.8	-11.8	37	0.7	54567.6476
353.0	-8.8	44	0.4	55953.2827
353.2	-8.4	41	0.3	54894.1819
353.7	-7.1	38	0.4	54718.7554
359.4	-9.8	44	0.3	57685.4133
357.2	-8.2	29	0.6	54397.5522
346.6	-6.4	60	0.5	55731.548
348.9	-6.6	27	0.5	55547.0781
346.9	-5.1	44	0.6	54256.8091
349.7	-6.4	46	0.3	55041.6716
350.3	-5.2	53	0.3	54857.0061
347.4	-0.7	28	0.8	56799.9608
349.1	-0.9	35	0.4	58005.4723
351.0	-1.6	32	0.8	56547.6709
352.4	-1.0	33	0.5	56282.321
352.0	-0.6	75	0.2	54752.4074
352.1	-0.2	37	0.5	55511.2991
352.9	-6.1	27	0.7	55954.9338
352.9	-5.8	33	0.5	58063.5783
355.2	-6.9	36	0.4	55913.1533
352.9	-3.6	62	0.2	54829.1193
354.4	-3.7	44	0.2	56496.4942
357.2	-5.1	34	0.7	55514.3098
357.5	-3.9	31	0.4	57135.9909
358.9	-3.6	47	1.0	56788.8812
353.4	-2.4	39	0.4	55471.385
354.1	-2.6	61	0.5	55371.5287
354.7	-2.1	50	0.3	58075.4204
355.6	-2.6	39	0.4	56266.1836
357.3	-1.8	26	0.5	58059.5025
357.4	-2.4	45	0.4	56300.0199
359.3	-0.1	29	0.5	57940.5225
2.7	-44.9	49	0.3	55259.5062
3.4	-44.8	24	0.6	54829.9218
5.9	-44.6	49	0.3	54846.0091
5.1	-43.9	42	0.3	54864.3678
4.7	-43.4	39	0.3	57446.508
6.7	-43.0	41	0.2	55424.2721
7.1	-42.2	64	0.3	57849.9461
6.1	-41.2	34	0.5	55183.9567
7.7	-44.1	42	0.5	56591.5888
14.0	-43.8	40	0.6	55873.7651
7.6	-42.6	58	0.8	54470.8702
7.9	-42.2	27	0.4	55477.2206
9.7	-42.5	35	0.2	57090.7918
10.3	-42.3	45	0.2	57368.1205
9.8	-41.8	37	0.4	55887.3819
7.3	-41.1	77	0.2	54220.9614
10.8	-42.1	58	0.3	55663.0499
11.0	-42.0	92	0.3	55820.0041
11.1	-40.7	30	0.2	55436.1636
1.3	-40.3	32	0.9	57155.9831
3.2	-40.6	35	0.7	55292.6105
1.3	-39.3	27	0.5	54588.7316
4.1	-40.3	42	0.8	55647.7288
3.8	-39.9	35	0.7	56686.3899
4.6	-39.3	47	0.4	56962.4505
0.7	-38.0	13	1.0	55758.9218
1.2	-38.2	32	0.4	55730.9477
0.8	-37.2	29	0.3	55236.2956
2.2	-37.1	41	0.3	56652.506
5.2	-36.8	36	0.6	56219.7027
10.4	-40.3	54	0.3	56174.3178
9.1	-39.9	50	0.2	55570.2778
12.7	-39.3	32	0.7	57188.4387
8.0	-38.3	59	0.7	54767.4459
10.4	-38.6	41	0.4	57392.6404
9.1	-36.8	47	0.3	54372.4728
13.8	-36.1	33	0.7	56699.3022
18.6	-43.3	160	0.3	55970.095
18.3	-43.0	33	0.8	54627.9958
18.5	-42.1	37	0.3	54844.5181
19.4	-41.7	50	0.4	56663.3029
16.9	-41.1	32	0.5	54577.1861
14.9	-41.0	63	0.5	55964.1499
16.0	-40.9	46	0.7	55568.2678
16.2	-41.0	36	0.6	57905.6396
23.1	-42.4	31	0.5	55424.562
25.0	-41.3	24	0.3	58108.0611
25.5	-41.6	54	0.4	55253.6133
21.5	-40.5	50	0.4	57687.3158
22.3	-40.9	57	0.3	55217.2223
23.1	-39.9	40	0.3	55509.4629
24.4	-39.2	51	0.8	54579.3684
16.0	-38.7	36	0.3	57948.8025
17.6	-39.6	46	0.4	56180.7902
18.6	-39.1	55	0.2	55904.2973
20.2	-37.8	49	0.3	54797.5275
14.1	-37.5	58	0.7	57658.7629
14.4	-37.1	52	0.3	55581.0681
17.5	-37.3	37	0.3	56727.4348
18.6	-36.2	63	0.2	55694.8482
18.7	-35.8	57	0.3	56588.441
20.6	-38.0	47	0.4	57253.2511
21.9	-36.8	38	0.5	55911.0112
22.8	-36.5	36	0.7	54935.9464
24.0	-35.4	38	0.5	56608.208
24.8	-34.4	26	0.3	55492.6124
26.2	-34.4	60	0.1	54844.2649
1.5	-36.1	39	0.4	55459.2086
3.3	-35.1	27	0.4	54519.4308
5.3	-36.1	34	0.6	56549.4784
6.6	-35.7	45	0.2	56721.1343
3.9	-35.3	28	0.5	55267.1734
6.0	-34.7	31	0.5	57702.5424
6.3	-34.5	33	0.6	54246.9651
3.7	-33.3	48	0.2	56700.9317
5.2	-33.3	79	0.3	54628.8048
6.5	-32.4	54	0.2	54891.0139
9.8	-36.3	49	0.4	56864.7599
11.6	-34.8	41	0.2	54537.8619
9.4	-33.9	30	0.3	57018.5283
9.7	-33.7	36	0.6	55956.4725
9.7	-32.6	62	0.3	55871.4369
12.8	-33.8	58	0.4	54568.8918
12.6	-33.2	25	0.5	57026.4968
11.2	-32.2	31	0.6	55467.1235
1.5	-29.5	43	0.4	57775.2421
4.4	-31.7	64	0.2	54871.088
3.7	-31.6	58	0.2	56592.3887
4.7	-31.6	39	0.6	55848.7485
0.7	-28.3	35	0.3	57937.8445
1.8	-28.3	43	0.6	55022.69
1.1	-27.7	43	0.4	54636.0902
0.6	-27.2	29	0.4	57266.2631
2.6	-27.6	61	0.4	56008.818
3.4	-27.6	35	0.4	55598.377
